 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Total Asset Return Growth Rate Ratio, Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Quick Assets/Total Assets, Cash/Total Assets, Current Liability to Assets, Retained Earnings to Total Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability,Bankrupt?
0.370594257300249,0.424389446140427,0.40574977247176,0.601457213277793,0.601457213277793,0.0,0.147949938898487,0.147949938898487,0.147949938898487,0.16914058806845,0.0959205276443286,0.1387361602771709,0.263099983681843,0.207576261450555,0.7924237385494449,0.0958848339765825,0.137757333534424,0.392912869451166,0.67277529248986,0.1666729588252659,0.004094405952288,0.147308450425486,0.903224771166726,0.52038191789012,0.11825047660899,0.7168453432178271,0.6014532901015329,0.0164687409123162,1
0.448349826939014,0.446358482337549,0.489961989399861,0.5964989406016229,0.5964989406016229,0.0,0.150056887615355,0.150056887615355,0.150056887615355,0.200907629762693,0.0894064001302825,0.124726971454395,0.263612840058745,0.217552982434925,0.782447017565076,0.0893790610191019,0.140532388206018,0.384941543610502,0.7704212512012859,0.611432870222155,0.1738042558969209,0.222535084244841,0.9111953548120748,0.585987227489695,0.0439489664854151,0.7349985224245699,0.596494320403622,0.015529466088687,1
0.411300151123678,0.558586162730719,0.456073665613791,0.593688291846236,0.593688291846236,0.0,0.146559352745354,0.146559352745354,0.146559352745354,0.1801077810343199,0.0854979236218549,0.142577389470513,0.263863828861381,0.231701786740031,0.768298213259969,0.0854625694139105,0.1416031973456,0.37037832703919,0.708528845499675,0.311743328877309,0.0505654282882086,0.1972703926155199,0.9107023748602928,0.601032024788375,0.0635735596343565,0.74955482739282,0.5936895786000239,0.0143358321414953,1
0.433383707892556,0.4863715656345399,0.482038653032818,0.604404791075109,0.604404791075109,0.0,0.161897939404155,0.161897939404155,0.161897939404155,0.178405975229271,0.0881035746274733,0.137531068765534,0.263389048185188,0.236418054841733,0.763581945158267,0.088116989919716,0.136482919840133,0.3904479772054,0.6850383923823571,0.131399976973549,0.0010068684291407,0.171590325211253,0.9146354239981108,0.5544376746794929,0.0845608316360967,0.7631395421356921,0.6044050167773101,0.0139679800095319,1
0.454346024472286,0.5137919755778461,0.506022806360084,0.5975223050202509,0.5975223050202509,0.0,0.177657915806329,0.177657915806329,0.177657915806329,0.203743972771107,0.0903020926634639,0.1611809896814039,0.264037889207481,0.16479729116909,0.8352027088309101,0.090307293956715,0.160168916371314,0.3897243391149,0.7806933841583329,0.186401584688317,0.0695684812476926,0.14506161987903,0.923377542720334,0.5731884205615689,0.0391912796452419,0.7719963745820441,0.597521906186189,0.0217465932097427,1
0.436942426753766,0.490950719581334,0.482413405428556,0.607986566540308,0.607950532581905,0.0,0.1549028696641519,0.1549028696641519,0.1549028696641519,0.189278623428193,0.0870450289064408,0.15184153046622,0.265262528071116,0.227318076004474,0.7726819239955258,0.0870340514925008,0.18274534903106607,0.388503199837181,0.77626273593312,0.5743179793572379,0.0289221397716413,0.230076610198988,0.920257055033976,0.526706573821378,0.0429612297596905,0.7676500241899599,0.607985163111643,0.0146909264601836,1
0.4070589382342899,0.462658089838639,0.46078483858879,0.587353521959094,0.587353521959094,0.0,0.166111836837891,0.166111836837891,0.166111836837891,0.171031483407393,0.0653855549222376,0.132786020938465,0.2634333403268289,0.199776279590047,0.800223720409953,0.0660918136368818,0.1321921423723699,0.37911851835101,0.700799513283737,0.318844710480692,0.0422453181450856,0.177791919394624,0.913453604604707,0.577491444310767,0.0705004683447723,0.7476692709135551,0.587351615890436,0.0172653475287571,1
0.468532150343685,0.520279110335805,0.519888645002409,0.6013563181942659,0.6013563181942659,0.0,0.162066495301504,0.162066495301504,0.162066495301504,0.20100217452964,0.0951876882989984,0.160352489267154,0.263988934735141,0.217552982434925,0.782447017565076,0.0951683032878988,0.159346957243044,0.391929173921892,0.717705720000006,0.3067129843550539,0.0590896754222861,0.155117411084824,0.92426761313833,0.5523061232729821,0.0634292046888851,0.782607329793646,0.601352600350865,0.0155299505157318,1
0.3839516404231459,0.4135957261229829,0.428502596498742,0.540891335995042,0.540891335995042,0.0,0.151447473768488,0.151447473768488,0.151447473768488,0.179256878131795,0.0663626740493445,0.138058296301875,0.264302865002215,0.1852646854309639,0.8147353145690359,0.066344227856759,0.13701078350049,0.370774066619932,0.8079981916245991,0.161631164680449,0.096701312584964,0.0416103229160994,0.9043831073515608,0.5130964379784871,0.0189221767025255,0.7144197928364431,0.5408901217707489,0.0189258746769844,1
0.393701555111393,0.422372437854339,0.450131163338509,0.587353521959094,0.587353521959094,0.0,0.12696472967848,0.12696472967848,0.12696472967848,0.112319183133214,0.0,0.0827747232055434,0.262207924408078,0.29519001118602,0.704809988813979,0.0,0.0817283764421989,0.353802492028674,0.5888152770291201,0.1692881846607659,0.0777797948677265,0.232695345790256,0.901883025299554,0.556862555893134,0.218206076470393,0.717613798012775,0.587351173104572,0.0103650969193697,1
0.3678155316140979,0.408962058438727,0.410728625729429,0.593875668429928,0.593839634471526,0.0,0.145084488643546,0.145084488643546,0.145084488643546,0.151744350950175,0.0545558179301359,0.115839421556074,0.263128734721154,0.249538954560571,0.7504610454394292,0.0600094451772599,0.122049619184074,0.3683317880644939,0.7558304325444108,0.4001493026220891,0.0328205413521759,0.1967091357179839,0.905385153933738,0.542749547208654,0.0469465818293539,0.717446434321505,0.593870356379157,0.0130207207245379,1
0.482084531760347,0.5487897950283471,0.5362706783018361,0.6431052623992851,0.6431052623992851,0.0,0.168682314272471,0.168682314272471,0.168682314272471,0.210645740758249,0.105528865727547,0.170369812457634,0.264396111616197,0.2306738821537619,0.7693261178462378,0.105484716726106,0.169414071337003,0.394541055154791,0.647228271431457,0.0367087546388725,0.0234689773420969,0.128915941395122,0.930435132706356,0.602760727301217,0.460674775305422,0.79637765557852,0.643104265186781,0.0144169615736439,1
0.353678155316141,0.401984300043611,0.393918303977729,0.5863733982905489,0.5863733982905489,0.0,0.132358518393662,0.132358518393662,0.132358518393662,0.127540890611705,0.0757267323507858,0.0980643217594336,0.2627254431156799,0.281222601807903,0.7187773981920971,0.0757242659631638,0.0970213407736973,0.34655480427851,0.760041492430552,0.0628421034023708,0.0112934983271252,0.235518149749158,0.891517987809801,0.599122210092678,0.0462696557396309,0.694075072084034,0.5863740187870551,0.0110868438001413,1
0.44381611660898,0.442651548190144,0.492692328283099,0.598170916271494,0.598170916271494,0.0,0.148497745564873,0.148497745564873,0.148497745564873,0.190318615864612,0.0855793502157805,0.1387361602771709,0.263309011508186,0.227106448589654,0.7728935514103459,0.0855602781441855,0.139288138149461,0.390063544469822,0.7152583862250759,0.448706065706946,0.0228033094089802,0.20485240777291,0.9041201442549828,0.5392466662221529,0.0599742098275078,0.7414339247660621,0.598166627989362,0.0147076633523749,1
0.393262808950422,0.4495747928477979,0.436961293431126,0.5986753916891279,0.598747459605933,0.0,0.1736125742699419,0.1736125742699419,0.1736125742699419,0.170747849106552,0.0889992671606547,0.1357987497175569,0.264333947206875,0.16395078150981,0.8360492184901899,0.0889637989154331,0.134793756126989,0.388876325727596,0.8141215001479318,0.276012078274229,0.0756913332849037,0.155027390682354,0.912230929976105,0.563569086024812,0.0761414074363882,0.7387023563253149,0.598676053991536,0.0218774701303883,1
0.41612635889436,0.470235499345835,0.463782857754698,0.5991150059816371,0.5991150059816371,0.0,0.156209177868611,0.156209177868611,0.156209177868611,0.177838706627588,0.0985261786499471,0.139639978910899,0.2634550978700919,0.219608791607461,0.7803912083925391,0.0985473968765776,0.1386245381192969,0.394100088193392,0.7037302562100061,0.316573275042899,0.0082664170023762,0.198285095189837,0.908947697741883,0.5437399153430039,0.0658158530780964,0.7504308392468729,0.599110128995664,0.0153485951260125,1
0.491395700287622,0.535324901875272,0.533486803362064,0.607222646622177,0.6071145447469699,0.0,0.188571910159707,0.19070183807020077,0.188571910159707,0.210740285525196,0.104388893412589,0.1691647209459969,0.266130498636268,0.1675182150739179,0.832481784926082,0.104369208722133,0.167702284895558,0.3940887813482279,0.7218153638375591,0.4001493026220891,0.0115017033226821,0.121095742720458,0.9299300210500292,0.582051816087631,0.065865965620446,0.7920918399060258,0.607219345428182,0.0213345807405707,1
0.2081606785940619,0.160870039249891,0.226725199421811,0.5976087865204169,0.5976087865204169,0.0,0.19057231669826816,0.19070183807020077,0.134254772238844,0.143991680060509,0.0523572998941454,0.1014536416359119,0.258740704478169,0.249962209390211,0.750037790609789,0.0523148826680997,0.1000754090943369,0.336989213269713,0.7311276672706909,0.7227083835642901,0.10067543781117,0.2597137037493239,0.8583144942423772,0.227030054355179,0.0528139883683006,0.573295938946869,0.597605962567657,0.0129913386836724,1
0.4561010091161699,0.520715220235499,0.510894587504684,0.597630406895458,0.5978177834791509,0.0,0.173528296321268,0.173528296321268,0.173528296321268,0.209794837855725,0.0913606383844964,0.163817127363109,0.26360740067293,0.189739093630015,0.810260906369985,0.0914309443548781,0.1630042983183769,0.390606273037697,0.76125229511005,0.472804178091431,0.0381916690789086,0.1815059589849189,0.929417373958784,0.469170924935357,0.0453537157214047,0.789399544942989,0.597630934205826,0.0183873820609057,1
0.472090869204894,0.5388137810728301,0.517051234006103,0.597392582770003,0.597392582770003,0.0,0.148202772744511,0.148202772744511,0.148202772744511,0.2060130471778389,0.0951876882989984,0.1679596294343599,0.264187083789853,0.23529945279197,0.76470054720803,0.0951683032878988,0.167310157605007,0.391917867076728,0.662359962531727,0.255993313655913,0.0203268528471915,0.2018941377793439,0.912825940285011,0.5644452746146751,0.094806220340148,0.7919822449709009,0.597393770990777,0.0140542158838411,1
0.477599571003754,0.5484627126035759,0.5309706087049629,0.598963663356347,0.598963663356347,0.0876606944022674,0.186886351186212,0.186886351186212,0.186886351186212,0.209700293088778,0.100073283934533,0.171951495066657,0.264075187853074,0.168243794781873,0.8317562052181271,0.100061882195841,0.171005203227509,0.399335157504353,0.7017320312616079,0.2120291851940919,0.0107033325594294,0.15385836061448,0.932367184775904,0.571843254065929,0.0750650238692729,0.798298269483283,0.5989613651246128,0.0212231315912763,1
0.471310876029835,0.535870039249891,0.524439209807806,0.615308666887675,0.615308666887675,0.0,0.169061565041507,0.169061565041507,0.169061565041507,0.212347546563298,0.1006432700920119,0.1684115387512239,0.263774467522981,0.165553103364876,0.8344468966351241,0.100615565000733,0.167423271246512,0.393964406051424,0.7557296906847041,0.323247159215496,0.0237606758721159,0.155952972476825,0.930467637420825,0.536284024544477,0.0466169475760481,0.7932183343345329,0.61530660864707,0.0216304291413153,1
0.4546385219129329,0.518916266899259,0.507896568338776,0.592520791593998,0.592520791593998,0.0,0.186675656314525,0.186675656314525,0.186675656314525,0.204216696605843,0.0832994055858644,0.160352489267154,0.263447327318927,0.194153036853403,0.805846963146597,0.0844691973227808,0.160319734559988,0.388039619185455,0.833465709704027,0.444876665798002,0.159118523111923,0.165233614006459,0.92852831701681,0.5480759265382039,0.0308788255700879,0.7873598238795408,0.5925225381877,0.0178813972294263,1
0.4336762053332029,0.4905691234191021,0.483109374163499,0.590351547298174,0.590351547298174,0.0,0.154017951203068,0.154017951203068,0.154017951203068,0.209416658787936,0.0894878267242081,0.165323491752655,0.26293991032784,0.0010883695619312,0.9989116304380692,0.0895011969319459,0.164369202925873,0.3587209696750409,0.832587620340684,0.324830889805404,0.0256644217959569,0.0051627168410064,0.882223386281115,0.607030609484309,0.0025070197750363,0.76792760519817,0.5903490773589319,0.7981221411007701,1
0.458733486081997,0.502780200610554,0.502810642968039,0.609845918793871,0.609845918793871,0.0,0.178584973241751,0.178584973241751,0.178584973241751,0.1881440862248269,0.1046331731943649,0.1462679822249,0.263204886122573,0.214227408773468,0.785772591226532,0.104637907730389,0.145268079330367,0.395004635806517,0.66360027421579,0.135730151477161,0.0046760695903648,0.148363357069988,0.924144568051584,0.573575297443151,0.140510935386127,0.7736646307589059,0.609844998438572,0.0158331026623336,1
0.4392336567055039,0.5044156127344089,0.486749826007816,0.616750025223771,0.616750025223771,0.0,0.175972356832835,0.175972356832835,0.175972356832835,0.1930604141060789,0.0879407214396222,0.156812532951721,0.263599630121765,0.206125102034646,0.7938748979653529,0.0878971452765971,0.15380438880929,0.30544311526198,0.7768877493005211,0.0343489107896051,0.0012970030373903,0.09069592275724708,0.919510055980427,0.547029211232052,0.0422337623254336,0.7782218372550631,0.616750163426811,0.01661275493234,1
0.34017452347292,0.375654164849542,0.3644199368274529,0.626414332867294,0.626414332867294,0.0,0.151826724537525,0.151826724537525,0.151826724537525,0.192587690271343,0.0751567461933067,0.154854259245311,0.263174580973028,0.0168092632342715,0.983190736765728,0.0751298711873239,0.1538270115375909,0.3769702177698379,0.9439998062264192,0.7751384350672491,0.355407072106899,0.0188702800823478,0.8731361353934921,0.354663247257831,0.0036828413805522,0.689880263816062,0.6264122712539331,0.2039807714409749,1
0.4411836396431529,0.498092019188836,0.488677124043043,0.5950071347237641,0.6079002040631856,0.0,0.1723484050398209,0.1723484050398209,0.1723484050398209,0.193533137940815,0.0911163586027196,0.15432703170897,0.263436448547295,0.1730809928348999,0.8269190071651,0.091097106193105,0.153299147877234,0.383788245403767,0.778467252472457,0.114166562487997,0.0139027503791547,0.128870211866893,0.923033507373929,0.5709264457344471,0.0388778614770842,0.7696943072512521,0.5950024533907879,0.0205245686321154,1
0.3697655145517479,0.3874836458787609,0.412923604047326,0.53290621081307,0.53290621081307,0.0,0.147697105052463,0.147697105052463,0.147697105052463,0.1922095112035549,0.0751567461933067,0.151690894027265,0.263577872578502,0.1086555612661369,0.8913444387338629,0.0751461559757031,0.150697534122615,0.374392257072432,0.782081462652402,0.138038758502003,0.0754808795868027,0.0280073023800355,0.872770123798259,0.4934133262497689,0.0213892357757969,0.704625020104006,0.532907123380391,0.0347294199708459,1
0.3929703115097739,0.430876580898386,0.43701482948766,0.601522074402917,0.601522074402917,0.0,0.156504150688972,0.156504150688972,0.156504150688972,0.186536825186726,0.0859050565914828,0.14822625593131,0.262297285746478,0.147141518275539,0.8528584817244609,0.08626052404449,0.147718874896313,0.40070117888274154,0.8668949518583999,0.566923484893161,0.0861498013473008,0.0414849933306605,0.911240866862496,0.6245178744407449,0.0115416803500851,0.7318920507820541,0.6015238066332099,0.0247947686027763,1
0.492175693462682,0.5443196685564761,0.533326195192462,0.618104902059701,0.618104902059701,0.564328373317137,0.169440815810543,0.169440815810543,0.1906560176584567,0.217736598279285,0.1077273837635369,0.175868042479476,0.2613096486933819,0.161864739849442,0.8381352601505581,0.107699447945674,0.174926476133022,0.3967006625811269,0.769526619107583,0.41067909271534,0.0222423259243003,0.123328414029408,0.933467259343796,0.6061156994147371,0.0412197156202174,0.80078043130455,0.6181037941196271,0.0222094857855073,1
0.406668941646761,0.467291757522896,0.453450398843621,0.595994465183989,0.595994465183989,0.0,0.151531751717163,0.151531751717163,0.151531751717163,0.175002363619174,0.0698640175881443,0.141372297958876,0.264125696435648,0.221452973365178,0.778547026634822,0.0698454573582816,0.140351406379609,0.368761448180729,0.6762797362236661,0.2274393269219899,0.0499277199767246,0.198480137642744,0.915031112372524,0.531929132679189,0.0833577878116932,0.7465859969461469,0.595993935982145,0.0151855464385118,1
0.48140203773217,0.509158307893589,0.540018202259222,0.592167658801655,0.592167658801655,0.0,0.173444018372593,0.19070183807020077,0.173444018372593,0.20431124137279,0.0876964416578454,0.160051216389245,0.262948457934121,0.161743809898116,0.838256190101883,0.0876691582392887,0.1592413845109719,0.381945229642025,0.749841065419453,0.103037533562698,0.0553328065018773,0.0527209190215199,0.929911963405495,0.6144729688248279,0.0490290492168802,0.7821049763777339,0.592163046441089,0.0222294373733331,1
0.348608199678253,0.334932402965547,0.345949997323197,0.602747228988599,0.602747228988599,0.0,0.152332392229573,0.152332392229573,0.152332392229573,0.153067977687435,0.0569171891539777,0.1292460646230319,0.261434754567141,0.1726879704930919,0.827312029506908,0.0588125132313906,0.129929869542267,0.3708079871554239,0.812517209074623,0.517467133020555,0.0493610514556128,0.178885952046586,0.9347073314801222,0.4699976146467639,0.0347809557351934,0.8079695302193961,0.602748765295994,0.0205823949936537,1
0.280310047287086,0.289631487134758,0.301354462230312,0.588780466711829,0.588780466711829,0.0,0.128439593780287,0.128439593780287,0.128439593780287,0.1789732438309539,0.0667698070189724,0.143255253445809,0.265253203409718,0.2714575082383529,0.728542491761647,0.0667513475662384,0.142251715556896,0.380724090364307,0.6934686004902281,0.465066353695599,0.0285095842148883,0.2042278482443369,0.816213466178897,0.433371690684352,0.03155530469097972,0.6536098475519921,0.5887767506628959,0.0116350872688241,1
0.4759908350801929,0.4911142607937199,0.528347341934793,0.590928090632612,0.590928090632612,0.0,0.161729383506805,0.161729383506805,0.161729383506805,0.1923986007374489,0.0792280758895855,0.18419101399946997,0.263299686846788,0.19941348973607,0.8005865102639301,0.0792580650414448,0.151866375084835,0.389701725424572,0.6810238232456041,0.107131876959776,0.0331890008690399,0.134466701750073,0.9255273905536108,0.6045239010250429,0.114762641957161,0.7678185772294951,0.590928318094484,0.0173048323508999,1
0.4621947057963239,0.536033580462276,0.514427967235933,0.599987027774975,0.599987027774975,0.0,0.14550587838692,0.14550587838692,0.14550587838692,0.202514890800794,0.0919306245419754,0.165549446411087,0.263748824704136,0.228890165371708,0.7711098346282921,0.0919113456120638,0.164565266571148,0.389814793876213,0.673325140693406,0.105993835359631,0.0110609135539858,0.141036557645787,0.8684607172966992,0.533221122473752,0.124882710179452,0.787081562191271,0.599983643746719,0.0145615712801164,1
0.446497343148247,0.4954753597906671,0.4937630494137801,0.606473140287407,0.6064226927456441,0.0,0.147528549155114,0.147528549155114,0.147528549155114,0.201191264063534,0.0885921341910268,0.160653762145063,0.264178536183571,0.197539075490522,0.802460924509478,0.0885648216001433,0.159678757258125,0.3897356459600639,0.706854084183566,0.292873540348558,0.0605021397303058,0.177582209289087,0.898534701671866,0.595849071925656,0.0668160047129402,0.768934851206859,0.606475020804095,0.0175062478360046,1
0.420465070930629,0.474760139555168,0.469618287916912,0.595641332391646,0.595641332391646,0.0,0.159748851712949,0.159748851712949,0.159748851712949,0.198733100122908,0.0953505414868496,0.15711380582963,0.2628132503438469,0.14333222480878,0.856667775191221,0.0953148663833113,0.156126988914863,0.3923362203477989,0.717263683536212,0.132583507984056,0.0831636215488265,0.1240279589129499,0.920563800443127,0.535585755170954,0.0691468793581272,0.7624911272713522,0.595638343114975,0.0255471387232561,1
0.4849607565933799,0.5467727867422589,0.538786872958938,0.600325746983958,0.600325746983958,0.975503593481122,0.186970629134887,0.186970629134887,0.197716067590915,0.214427531436135,0.109274489048123,0.170445130677111,0.263996705286306,0.204039060374278,0.795960939625722,0.109270930024264,0.1693763667898349,0.401822663440447,0.68374862022687,0.0863780783219889,0.0077961432403225,0.128886378478225,0.93141028007834,0.59689162694625,0.11510860370822,0.7959564242348001,0.6003223778880171,0.0168223637262207,1
0.370106761565836,0.397187091146969,0.4041436907757371,0.602350855446173,0.602350855446173,0.0,0.1534280055623449,0.1534280055623449,0.1534280055623449,0.1674387822634019,0.0714925494666558,0.131430292987874,0.26166942521233,0.199685582126553,0.800314417873447,0.0718810559056785,0.130548224115828,0.3802831234029079,0.709508976825915,0.187999811545373,0.0268461421029198,0.1479870049391149,0.9043518888333828,0.5532927973111589,0.0701850635944305,0.714301693404566,0.602348544312495,0.0172771110919332,1
0.576951201676985,0.5828608809419971,0.6190909577600511,0.603698525490422,0.603698525490422,0.331106387286163,0.180439088112595,0.180439088112595,0.180439088112595,0.236078283067032,0.126699780148196,0.192513368983957,0.264689061395125,0.156241497112797,0.843758502887203,0.126679368801602,0.191546640524847,0.4265055064335949,0.750254331893416,0.473696826031848,0.0232169045669093,0.141558121053046,0.9400515541191948,0.6711596940204929,0.0484678878842015,0.8190910388362449,0.6036997953916279,0.0231412668103786,1
0.4469360893092189,0.515045791539468,0.4976711815407679,0.6079411076558007,0.599741996857839,0.0,0.184568707597657,0.184568707597657,0.184568707597657,0.190318615864612,0.0937220096083381,0.1530466219778559,0.263849841869284,0.207273936572241,0.792726063427759,0.0936782451512043,0.152032275092376,0.390199226611791,0.7098292998524721,0.0657620809537095,0.0101009379178981,0.095060316957035,0.9262984879208148,0.5672809581809259,0.0927520686024711,0.780624747096527,0.5997397614147231,0.0164990633959437,1
0.470677131575099,0.536905800261666,0.523850313185931,0.5976520272705,0.5976520272705,0.0,0.19057231669826816,0.177110109139944,0.177110109139944,0.2146166209700289,0.099503297777054,0.170369812457634,0.2640573155853939,0.1963902409529279,0.8036097590470721,0.0994756298141906,0.169361284970968,0.3999909545238689,0.7293835282222819,0.0860490596299676,0.012239141026997,0.0617681426525307,0.9315478451866328,0.565538837646302,0.078173592922719,0.7964832032700871,0.597653860914159,0.017633491707507,1
0.4558085116755229,0.493403837767117,0.5046844049467321,0.5965998356851501,0.5965998356851501,0.0,0.192280139901395,0.192280139901395,0.192280139901395,0.1769878037250639,0.0909535054148685,0.140468479325149,0.263821867885089,0.191250718021586,0.8087492819784141,0.0909016887325549,0.1394540381570019,0.391035933153931,0.7692354641291851,0.212417726995088,0.0610075520121141,0.0887341054023561,0.921548328565283,0.6020529986866129,0.0390928925276615,0.766273913972994,0.596598586096969,0.0182097110685717,1
0.3355433139960029,0.372546881814217,0.3753948284169389,0.596700730768676,0.596700730768676,0.0,0.143398929670052,0.143398929670052,0.143398929670052,0.1840786612461,0.0840322449311945,0.144987572493786,0.264425639710625,0.1788856304985339,0.821114369501466,0.0843389190157474,0.144694970213408,0.374550552904729,0.7864665134753759,0.46116447560479,0.259600401874107,0.164301564763391,0.8604513645353459,0.5165634793397821,0.0388080307540725,0.6986416879810229,0.596699274262141,0.0197358537193967,1
0.500511870521133,0.552278674225905,0.548851651587344,0.6015653151529999,0.6015653151529999,0.0,0.167881673760061,0.167881673760061,0.167881673760061,0.216885695376761,0.104144613630812,0.170671085335543,0.263984272404442,0.188953048946398,0.8110469510536021,0.104165648867393,0.169708166804917,0.396892878948916,0.7318856936354521,0.346430333112581,0.0117928357220606,0.133185256273871,0.934524898871173,0.559991866498144,0.0573737852890469,0.798505722507376,0.601562796580701,0.0184798893296408,1
0.431823721542436,0.467618839947667,0.474329460891911,0.590942504215973,0.590942504215973,0.0,0.1579368758164429,0.1579368758164429,0.1579368758164429,0.1963694809492289,0.0861493363732595,0.156134668976425,0.263685106184582,0.13399038606887,0.8660096139311301,0.0861791001025942,0.155124047960184,0.3833020510617129,0.701798348110183,0.145457140425805,0.0026455013630408,0.1255917594082599,0.905277281615807,0.567019776295999,0.0855289344710275,0.750476984229831,0.590940331687921,0.0275707508724609,1
0.430263735192317,0.4956389010030529,0.482574013598158,0.602228339987604,0.602228339987604,0.0,0.165985419914879,0.165985419914879,0.165985419914879,0.197598562919542,0.0947805553293706,0.156435941854335,0.263713857223893,0.155425219941349,0.8445747800586508,0.0947937531551777,0.1561043661865619,0.391850026005744,0.757738037845376,0.23622391763286,0.0732488795915849,0.114105754708794,0.92170105636913,0.557056450950632,0.0451516467580234,0.7729047458059959,0.6022264225440589,0.0232801151064914,1
0.480183298396139,0.5450283471434799,0.5313453611007011,0.600902290318396,0.600902290318396,0.321793703816176,0.193038641439467,0.193038641439467,0.193038641439467,0.221802023258013,0.10904174641732377,0.1757927242599989,0.264025456325617,0.196964658221725,0.8030353417782751,0.110614425065546,0.174851067038685,0.398170552452455,0.822677240199662,0.3379052801457239,0.0069029133897491,0.182133413139746,0.936765828381926,0.5620445175051171,0.0334324910953421,0.799501541419376,0.600903951969588,0.0175702868957169,1
0.448447326085897,0.463693850850414,0.486000321216339,0.5940270110552179,0.5940270110552179,0.0,0.152669504024272,0.152669504024272,0.152669504024272,0.1896568024959819,0.0875335884699943,0.153272576636288,0.263264719366545,0.1875925869939839,0.812407413006016,0.0875225951438761,0.1528240705829119,0.3901200786956421,0.6939465022025301,0.167059082654369,0.0108737480522323,0.137936522094396,0.90966153774318,0.605884656625679,0.0894866624475781,0.7487001773611359,0.594027392937287,0.0186409145333921,1
0.519816701603861,0.484627126035761,0.502917715081107,0.626435953242336,0.626435953242336,0.0,0.143061817875353,0.143061817875353,0.143061817875353,0.2058239576439439,0.1013761094373419,0.1736084958951569,0.264964138906373,0.17689028630166,0.82310971369834,0.1013320956894169,0.172649121484051,0.396225775084236,0.7841280220333491,0.289193518538031,0.0453453489623675,0.111587939519672,0.872555420949582,0.582128052411074,0.0361207783505545,0.760639179410097,0.62643637915698,0.0200025885743743,1
0.4776401449008322,0.5525358584650376,0.5250233489260261,0.6039261942582025,0.6039261942582025,0.14196237358990607,0.17075002397986613,0.17075002397986613,0.17075002397986613,0.21784777490645288,0.09753169249892397,0.17771668135046786,0.2642668948791887,0.16008313437478053,0.8399168656252195,0.09753001601889977,0.17676508601598587,0.39712554471966155,0.8383223449019644,0.2915834746778021,0.004141762609965864,0.153520205357622,0.9257041903853633,0.6330586060793959,0.029421222600538144,0.8048537562054761,0.6039263591103707,0.022850190330995102,1
0.44481413333770226,0.5088169391742593,0.492414054733196,0.6016292582857059,0.6016292582857059,0.0,0.18805816969614242,0.18805816969614242,0.18805816969614242,0.20087430611395007,0.08988446388321764,0.16075966664131375,0.2637178213469339,0.15689899953169928,0.8431010004683007,0.08984451226902593,0.1594328653301442,0.36358358738353247,0.8648678078143313,0.14741174086768855,0.0015189473810485118,0.1204894374331547,0.9262788097026723,0.5616865891734106,0.023904962903342077,0.7807632191677981,0.6016287816270558,0.04555201743887642,1
0.268902798517357,0.24795664675695117,0.2961703353147575,0.5969375670959366,0.5969375670959366,0.0,0.13773814650218622,0.13773814650218622,0.13773814650218622,0.18070881585260296,0.08910057964582707,0.13708628163721795,0.2618167141851908,0.18160632781980612,0.818393672180194,0.08908625616999366,0.13616684827720493,0.38181792008535714,0.8200387676014553,0.4857047916570528,0.08387807310422056,0.16565191228763676,0.77213136504542,0.6217975004410076,0.03382038752269282,0.5123181607264176,0.5969349595950717,0.019478641244497854,1
0.44755783849848957,0.4957032154243522,0.4948443146579398,0.6063939863556154,0.6063444516269044,0.0,0.14746373875253957,0.14746373875253957,0.14746373875253957,0.20123061065937775,0.08866580205978121,0.16066602762049503,0.2642015387851102,0.19822943462307355,0.8017705653769265,0.0886387817314441,0.159690355294951,0.3897464892019845,0.7069103285960125,0.29176781563382853,0.06047042736429912,0.17717924307915017,0.8985496216855549,0.5950648510797807,0.06684492505694009,0.7691147389806402,0.606395748195965,0.017443234866468434,1
0.47880746123446494,0.5312959858457909,0.5170509465281358,0.5947705515049132,0.5947750773223986,0.0,0.1595602005767286,0.1595602005767286,0.1595602005767286,0.19903832128698104,0.0883902824512128,0.15817367185226328,0.2632561958266004,0.16652819518560225,0.8334718048143978,0.08839990968802164,0.15728948453489855,0.38098811147131956,0.7029044621004661,0.1952508418672932,0.04990701433282268,0.11793559946728757,0.9207282093460346,0.5915790771886962,0.08517688263229119,0.7672354605942842,0.5947662360718333,0.021824076004826568,1
0.4746646376719417,0.5366510200785908,0.5130905752655042,0.5915005640172216,0.5915059870553666,0.0,0.1571707125120208,0.1571707125120208,0.1571707125120208,0.19684691297505835,0.08404753292309346,0.1579326659950382,0.26371339156834905,0.16240046833229002,0.83759953166771,0.0840694660006792,0.1569883496268375,0.37630254610796354,0.6971770563517533,0.14154841084766656,0.04381257563819009,0.10856345066091024,0.9132999272404027,0.5978459778086599,0.09696445914288751,0.763602624764023,0.5914965721068831,0.022454582407837254,1
